CD_UF;NM_UF;CD_MUNIC;NM_MUNIC;ID_LI;CD_LI;OCORRENCIA;NM_LI;CD_SETOR;SITUACAO;CD_SIT;CD_TIPO;CD_AGLOM;NM_AGLOM;CD_TI;TI_FUNAI;NM_TI;FASE;C_CR_FUNAI;N_CR_FUNAI;ALD_FUNAI;VAL_FUNAI;ALD_SIASI;VAL_SIASI;AMZ_LEG;LAT;LONG
13;Amazonas;1302405;Lábrea;1300824;1310423;1;Aldeia Indígena Caititu;130240505000148;Rural;8;5;130240500031;Aldeia Indígena Paxiuba;7919;8101;Caititu;Regularizada;30202001878;Médio Purus;3820;2;47166;1;1;-7.313043167;-64.80583178
13;Amazonas;1303205;Novo Airão;1300825;1311964;1;Aldeia Indígena Dakia Syna;130320505000087;Rural;8;5;130320500032;Aldeia Indígena Dakia;3182;49501;Waimiri-Atroari;Regularizada;30202001871;Manaus;4962;1;49963;2;1;-1.812811556;-61.10390222
13;Amazonas;1301506;Envira;1300826;1311152;1;Aldeia Indígena Foz do Acuraua;130150605000048;Rural;8;5;130150600011;Aldeia Indígena Sibá;8184;23701;Kulina do Médio Juruá;Regularizada;30202001892;Vale do Javari;4982;2;49963;2;1;-7.678246944;-70.56676647
13;Amazonas;1304062;Tabatinga;1300828;1311862;1;Aldeia Indígena Nova Esperança (Igarapé São Jerônimo);130406205000090;Rural;5;5;130406200042;Aldeia Indígena Nova Esperança;7811;12101;Évare I;Regularizada;30202001857;Alto Solimões;2698;2;51469;2;1;-3.800091472;-69.49802478
13;Amazonas;1303502;Pauini;1300829;1310242;1;Aldeia Indígena Castanheira;130350205000086;Rural;7;5;130350200041;Aldeia Indígena Castanheira;8389;34701;Peneri/Tacaquiri;Regularizada;30202001878;Médio Purus;3545;2;51652;2;1;-7.868820417;-67.070537
13;Amazonas;1300409;Barcelos;1300830;1310831;1;Aldeia Indígena Castanha 2 (Rio Marari);130040905000156;Rural;7;5;130040900043;Aldeia Indígena Ahima;8656;50901;Yanomami;Regularizada;30202001955;Roraima;1022;1;;;1;1.196899361;-64.81126553
13;Amazonas;1300300;Autazes;1300831;1312436;3;Aldeia Indígena Murutinga;130030010000014;Rural;8;5;130030000008;Aldeia Indígena TI Muritinga;50704;30101;Murutinga/Tracaja;Declarada;30202001871;Manaus;3835;2;51655;2;1;-3.383528861;-59.25661167
13;Amazonas;1303700;Santo Antônio do Içá;1300835;1310227;1;Comunidade Indígena Ticuna Patiá;130370005000097;Rural;8;5;130370000028;Aldeia Indígena Patiá;50340;6201;Betania;Regularizada;30202001857;Alto Solimões;2707;1;51044;1;1;-3.244130694;-67.90203589
13;Amazonas;1302702;Manicoré;1300836;1310962;1;Aldeia Indígena Panorama 2;130270205000184;Rural;8;5;130270200044;Aldeia Indígena Panorama;8486;45901;Torá;Regularizada;30202001864;Madeira;2909;1;49398;1;1;-6.258407639;-61.73867333
13;Amazonas;1300508;Barreirinha;1300838;1311018;1;Aldeia Indígena Boa Vista;130050810000014;Rural;8;5;130050800010;Aldeia Indígena Boa Vista;8524;2001;Andirá-Marau;Regularizada;30202001871;Manaus;409;2;48723;1;1;-3.334430306;-57.02461294
13;Amazonas;1302405;Lábrea;1300839;1310697;1;Aldeia Indígena Vitória;130240505000265;Rural;8;5;130240500141;Aldeia Indígena Vitória;8168;19001;Jarawara/Jamamadi/Kanamati;Regularizada;30202001878;Médio Purus;4982;2;49963;2;1;-7.447934444;-65.41763967
13;Amazonas;1300201;Atalaia do Norte;1300842;1312053;1;Aldeia Indígena Lago Tambaqui;130020105000119;Rural;8;5;130020100065;Aldeia Indigena Lago Tambaqui;6572;48701;Vale do Javari;Regularizada;30202001892;Vale do Javari;2431;2;;;1;-4.395773694;-70.98170553
13;Amazonas;1302405;Lábrea;1300844;1311903;1;Aldeia Indígena Irmã Cleusa;130240505000089;Rural;7;5;130240500005;Aldeia Indígena Cleusa;7919;8101;Caititu;Regularizada;30202001878;Médio Purus;1682;1;50050;1;1;-7.698836028;-64.56006894
13;Amazonas;1301704;Humaitá;1300845;1310195;1;Aldeia Indígena Tenharim;130170405000106;Rural;8;5;130170400007;Aldeia Indígena Tenharim;8460;44801;Tenharim Marmelos;Regularizada;30202001864;Madeira;4982;2;49963;2;1;-7.937312444;-62.09742464
13;Amazonas;1303908;São Paulo de Olivença;1300846;1312545;1;Aldeia Indígena Monte Sinai do Camatiã;130390815000019;Rural;8;5;130390800026;Aldeia Indígena Monte Sinai do Camatiã;7820;12201;Évare II;Regularizada;30202001857;Alto Solimões;2821;1;48132;1;1;-3.695983583;-69.27406903
13;Amazonas;1302306;Jutaí;1300847;1311957;1;Aldeia Indígena Novo Paraíso;130230605000092;Rural;8;5;130230600036;Aldeia Indígena Novo Paraíso;50794;53501;Riozinho;Declarada;30202001857;Alto Solimões;3783;1;52138;1;1;-3.087605694;-67.04076078
13;Amazonas;1302405;Lábrea;1300848;1311870;1;Aldeia Indígena Itacuapé;130240505000163;Rural;8;5;130240500038;Aldeia Indígena Itacuapé;8362;34601;Paumari do Rio Ituxi;Regularizada;30202001878;Médio Purus;1223;1;50011;1;1;-7.3746695;-64.96537019
13;Amazonas;1302405;Lábrea;1300849;1312246;1;Aldeia Indígena Uida;130240505000288;Rural;8;5;130240500160;Aldeia Indígena Uida;8354;34402;Paumari do Lago Marahã;Regularizada;30202001878;Médio Purus;2804;2;52205;1;1;-7.441268639;-65.17065011
13;Amazonas;1302405;Lábrea;1300851;1310050;1;Aldeia Indígena São Francisco;130240505000101;Rural;8;5;130240500017;Aldeia Indígena São Francisco;8168;19001;Jarawara/Jamamadi/Kanamati;Regularizada;30202001878;Médio Purus;3569;1;49963;2;1;-7.261790778;-65.36035661
13;Amazonas;1303809;São Gabriel da Cachoeira;1300852;1311899;1;Aldeia Indígena São Joaquim (Rio Aiari);130380905000231;Rural;8;5;130380900194;Aldeia Indígena São Joaquim;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;4601;2;47523;2;1;1.249001694;-68.88122367
13;Amazonas;1303809;São Gabriel da Cachoeira;1300854;1311298;1;Comunidade Indígena Boa Esperança (Rio Xié);130380912000038;Rural;8;5;130380900086;Aldeia Indígena Comunidade Boa Esperança;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;4533;2;51468;1;1;1.096342528;-67.22839906
13;Amazonas;1303809;São Gabriel da Cachoeira;1300855;1311871;1;Comunidade Indígena São Sebastião (Rio Negro);130380905000342;Rural;8;5;130380900323;Aldeia Indígena São Sebastião;50700;59601;Cué Cué/Marabitanas;Declarada;30202001885;Rio Negro;3210;1;49991;1;1;-0.101741556;-67.12776014
13;Amazonas;1302405;Lábrea;1300857;1311835;1;Aldeia Indígena Igarapé Branco;130240505000257;Rural;8;5;130240500136;Aldeia Indígena Igarapé Branco;8354;34402;Paumari do Lago Marahã;Regularizada;30202001878;Médio Purus;2804;2;48585;1;1;-7.477958528;-65.22149864
13;Amazonas;1300631;Beruri;1300858;1311249;1;Aldeia Indígena Terra Nova Itaboca;130063105000050;Rural;8;5;130063100005;Aldeia Indígena Itaboca;8478;45103;Itixi Mitari;Regularizada;30202001871;Manaus;2240;1;50337;1;1;-4.766551;-62.826122
13;Amazonas;1303809;São Gabriel da Cachoeira;1300859;1311166;1;Comunidade Indígena Caruru Cachoeira (Rio Tiquié);130380905000139;Rural;8;5;130380900035;Aldeia Indígena Caruru Cachoeira;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;1834;2;50443;2;1;0.273347556;-69.91579511
13;Amazonas;1300805;Borba;1300860;1310940;1;Aldeia Indígena Terra Preta;130080520000049;Rural;8;5;130080500043;Aldeia Indígena Terra Preta;8001;10101;Coata-Laranjal;Regularizada;30202001871;Manaus;2431;2;;;1;-4.685321444;-59.43729383
13;Amazonas;1303809;São Gabriel da Cachoeira;1300863;1312116;1;Comunidade Indígena Sítio Laranjal;130380905000344;Rural;8;5;130380900325;Comunidade Indígena Santo Antônio;50047;28501;Médio Rio Negro I;Regularizada;30202001885;Rio Negro;1216;2;51696;1;1;-0.126065389;-67.12529242
13;Amazonas;1300102;Anori;1300866;1312422;1;Comunidade Nova Jerusalém;130010205000031;Rural;8;5;130010200004;Aldeia Indígena Nova Jerusalém;8206;24201;Lago Aiapua;Regularizada;30202001871;Manaus;2431;2;;;1;-4.364450361000001;-62.06377014
13;Amazonas;1300607;Benjamin Constant;1300867;1311811;1;Comunidade Indígena Mato Grosso;130060705000089;Rural;8;5;130060700033;Aldeia Indígena Comunidade Mato Grosso;9342;46901;Tukuna Porto Espiritual;Regularizada;30202001857;Alto Solimões;2768;1;47414;1;1;-4.400255722;-69.83578469
13;Amazonas;1303809;São Gabriel da Cachoeira;1300868;1311523;1;Comunidade Indígena Jacaré Banco;130380905000158;Rural;8;5;130380900148;Aldeia Indígena Jacaré Banco;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;3783;2;48562;1;1;0.400892583;-69.22256322
13;Amazonas;1300508;Barreirinha;1300873;1311985;1;Aldeia Indígena Guaranatuba;130050810000012;Rural;5;5;130050800013;Aldeia Indígena Guaranatuba / Nova Vida 2;8524;2001;Andirá-Marau;Regularizada;30202001871;Manaus;2231;2;48470;2;1;-3.253384665165892;-57.103477439633785
13;Amazonas;1301407;Eirunepé;1300874;1311077;1;Aldeia Indígena Bola Terra Nova;130140705000114;Rural;8;5;130140700049;Aldeia Indígena Bola Terra Nova;50352;28201;Mawetek;Regularizada;30202001892;Vale do Javari;1223;2;49671;1;1;-6.674122722;-70.03251842
13;Amazonas;1301407;Eirunepé;1300879;1310882;1;Aldeia Indígena Baú;130140705000076;Rural;8;5;130140700015;Aldeia Indígena Baú Velho;8184;23701;Kulina do Médio Juruá;Regularizada;30202001892;Vale do Javari;2820;2;50971;1;1;-6.875777806;-70.56883722
13;Amazonas;1303502;Pauini;1300880;1312484;1;Aldeia Indígena Nova Floresta;130350205000071;Rural;8;5;130350200015;Aldeia Indígena Nova Floresta;8389;34701;Peneri/Tacaquiri;Regularizada;30202001878;Médio Purus;2085;1;51653;1;1;-7.92978025;-67.12530506
13;Amazonas;1300201;Atalaia do Norte;1300883;1311697;1;Aldeia Indígena Jaburu;130020105000124;Rural;8;5;130020100070;Aldeia Indigena Jaburu;6572;48701;Vale do Javari;Regularizada;30202001892;Vale do Javari;446;1;53128;1;1;-6.6491795;-72.70810811
13;Amazonas;1303908;São Paulo de Olivença;1300884;1310128;1;Aldeia Indígena Novo Paraíso;130390815000054;Rural;5;5;130390800072;Comunidade Indígena Novo Paraíso;7811;12101;Évare I;Regularizada;30202001857;Alto Solimões;2825;1;51472;1;1;-3.669054861;-69.43669189
13;Amazonas;1303809;São Gabriel da Cachoeira;1300887;1311646;1;Comunidade Indígena Boca do Traíra;130380905000365;Rural;8;5;130380900346;Aldeia Indígena Boca do Traíra;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;1056;2;48566;1;1;0.442751944;-69.30552944
13;Amazonas;1303809;São Gabriel da Cachoeira;1300888;1311325;1;Comunidade Indígena Ceuary;130380905000113;Rural;5;5;130380900089;Aldeia Indígena Cewary;50047;28501;Médio Rio Negro I;Regularizada;30202001885;Rio Negro;3788;2;49053;2;1;-0.158622556;-67.08482706
13;Amazonas;1302405;Lábrea;1300890;1310162;1;Aldeia Indígena Copaíba;130240505000161;Rural;8;5;130240500036;Aldeia Indígena Copaíba;7919;8101;Caititu;Regularizada;30202001878;Médio Purus;1670;1;50092;1;1;-7.302335028;-64.80332069
13;Amazonas;1303809;São Gabriel da Cachoeira;1300893;1312004;1;Comunidade Indígena São Tomé;130380905000150;Rural;5;5;130380900173;Aldeia Indígena Maloca São Paulo 3;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;2813;2;49683;1;1;0.266055972;-69.87363817
13;Amazonas;1303809;São Gabriel da Cachoeira;1300894;1312333;2;Aldeia Indígena Assunção do Içana;130380915000001;Rural;5;5;130380900082;Aldeia Indígena Assunção do Içana;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;2555;2;50308;1;1;1.065761278;-67.59490161
13;Amazonas;1303809;São Gabriel da Cachoeira;1300895;1310403;1;Aldeia Indígena Palmares (Maturacá);130380912000014;Rural;5;5;130380900020;Aldeia Indígena Nazaré;8656;50901;Yanomami;Regularizada;30202001955;Roraima;1028;1;51155;1;1;0.62302025;-66.14163344
13;Amazonas;1303809;São Gabriel da Cachoeira;1300896;1310774;1;Comunidade Indígena Camarão (Rio Aiari);130380905000524;Rural;8;5;130380900509;Comunidade Indígena Rio Aiari;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;4982;2;49963;2;1;1.274359444;-68.73194611
13;Amazonas;1303809;São Gabriel da Cachoeira;1300897;1312046;1;Comunidade Indígena São Paulo;130380905000150;Rural;5;5;130380900173;Aldeia Indígena Maloca São Paulo 3;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;3770;2;51230;1;1;0.266470639;-69.8670165
13;Amazonas;1304203;Tefé;1300902;1311396;2;Aldeia Indígena Barreira da Missão do Meio;130420305000094;Rural;8;5;130420300007;Aldeia Indígena Nova Esperança;8630;5901;Barreira da Missão;Regularizada;30202001857;Alto Solimões;1765;1;47147;1;1;-3.401954917;-64.61824589
13;Amazonas;1302900;Maués;1300905;1311808;1;Comunidade Indígena Vale do Quinha;130290005000041;Rural;8;5;130290000010;Aldeia Indígena Vale do Quinha;8524;2001;Andirá-Marau;Regularizada;30202001871;Manaus;4998;2;49963;2;1;-3.743008667;-57.27434819
13;Amazonas;1303809;São Gabriel da Cachoeira;1300907;1312234;1;Comunidade Indígena Maçarico;130380920000039;Rural;8;5;130380900295;Aldeia Indígena Comunidade Maçarico;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;;;49698;1;1;0.744579472;-67.50258358
13;Amazonas;1302405;Lábrea;1300910;1312202;1;Aldeia Indígena Vila Nova;130240505000172;Rural;8;5;130240500046;Aldeia Indígena Vila Nova;7919;8101;Caititu;Regularizada;30202001878;Médio Purus;1214;1;52152;1;1;-7.284988528;-64.796463
13;Amazonas;1303304;Novo Aripuanã;1300914;1311763;1;Aldeia Indígena Itaparanã;130330405000076;Rural;8;5;130330400011;Aldeia Indígena Itaparana;8451;44701;Tenharim do Igarapé Preto;Regularizada;30202001864;Madeira;1681;2;50947;1;1;-8.575412056;-61.18311842
13;Amazonas;1304062;Tabatinga;1300915;1311050;2;Aldeia Indígena Vila Boa Nova Ourique;130406205000066;Rural;5;5;130406200018;Aldeia Indígena Vila Boa Nova Ourique;7811;12101;Évare I;Regularizada;30202001857;Alto Solimões;2747;1;46960;1;1;-4.219106667;-69.543065
13;Amazonas;1302702;Manicoré;1300917;1312552;1;Aldeia Indígena Pakiri;130270205000293;Rural;7;5;130270200133;Aldeia Indígena Pakiri;8460;44801;Tenharim Marmelos;Regularizada;30202001864;Madeira;4982;2;49963;2;1;-8.048114917;-61.86366472
13;Amazonas;1301209;Coari;1300918;1311920;1;Aldeia Indígena Santa Tereza do Pachiubal / Aranai;130120905000156;Rural;7;5;130120900072;Aldeia Indígena Cajueri;50023;8301;Cajuhiri Atravessado;Regularizada;30202001871;Manaus;;;;;1;-3.931877194;-63.33007439
13;Amazonas;1303809;São Gabriel da Cachoeira;1300919;1311943;1;Comunidade Indígena Água Viva;130380905000366;Rural;8;5;130380900347;Aldeia Indígena Água Viva;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;2568;2;49285;1;1;0.454560361;-69.30710556
13;Amazonas;1300805;Borba;1300920;1312187;1;Aldeia Indígena Sítio São Francisco Xavier;130080520000111;Rural;8;5;130080500141;Aldeia Indígena Sitio São Francisco Chavier;8001;10101;Coata-Laranjal;Regularizada;30202001871;Manaus;;;;;1;-4.127819528;-58.96058811
13;Amazonas;1303809;São Gabriel da Cachoeira;1300924;1311466;1;Comunidade Indígena Bela Vista (Baixo Rio Içana);130380920000036;Rural;8;5;130380900292;Aldeia Indígena Bela Vista;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;1825;2;49697;1;1;0.761399278;-67.52407128
13;Amazonas;1303536;Presidente Figueiredo;1300925;1311199;1;Aldeia Indígena Kaximi;130353605000086;Rural;8;5;130353600034;Aldeia Indígena Kaximi;3182;49501;Waimiri-Atroari;Regularizada;30202001871;Manaus;4982;2;49963;2;1;-1.190763639;-60.32700786
13;Amazonas;1303809;São Gabriel da Cachoeira;1300926;1311743;1;Aldeia Indígena São José de Marabitana;130380912000019;Rural;8;5;130380900011;Aldeia Indígena São José de Marabitana;50700;59601;Cué Cué/Marabitanas;Declarada;30202001885;Rio Negro;3192;1;49649;1;1;0.935385667;-66.80547286
13;Amazonas;1303536;Presidente Figueiredo;1300927;1311201;1;Aldeia Indígena Atywa;130353605000065;Rural;8;5;130353600020;Aldeia Indígena Atywa;3182;49501;Waimiri-Atroari;Regularizada;30202001871;Manaus;4959;1;49963;2;1;-1.731287167;-60.56089956
13;Amazonas;1300409;Barcelos;1300928;1312520;1;Aldeia Indígena Cujubim;130040905000281;Rural;8;5;130040900137;Aldeia Indígena Assentamento Indígena Extrativista Cujubim;8656;50901;Yanomami;Regularizada;30202001955;Roraima;2431;2;;;1;1.406266333;-63.44073381
13;Amazonas;1303809;São Gabriel da Cachoeira;1300930;1311039;1;Comunidade Indígena Balaio;130380912000017;Rural;8;5;130380900013;Aldeia Indígena Balaio;8699;5301;Balaio;Regularizada;30202001885;Rio Negro;3211;1;49963;2;1;0.388593556;-66.64988883
13;Amazonas;1303809;São Gabriel da Cachoeira;1300931;1311147;2;Vila São Pedro (Iauaretê);130380905000045;Rural;5;5;130380900005;Aldeia Indígena Santa Maria;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;3823;2;47546;1;1;0.596090361;-69.19976044
13;Amazonas;1303809;São Gabriel da Cachoeira;1300933;1311448;1;Comunidade Indígena Jauacana;130380920000045;Rural;8;5;130380900301;Aldeia Indígena Jauacana;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;2804;2;50311;1;1;0.562217028;-67.40285472
13;Amazonas;1303809;São Gabriel da Cachoeira;1300935;1311885;1;Comunidade Indígena Santa Maria;130380905000338;Rural;8;5;130380900319;Aldeia Indígena Santa Maria;50700;59601;Cué Cué/Marabitanas;Declarada;30202001885;Rio Negro;3209;1;51073;2;1;0.024888111;-67.25777278
13;Amazonas;1300607;Benjamin Constant;1300938;1310613;1;Aldeia Indígena São Sebastião;130060705000058;Rural;8;5;130060700019;Aldeia Indígena São Sebastião;50707;52801;Guanabara;Declarada;30202001857;Alto Solimões;2431;2;;;1;-4.407424833000001;-69.8961135
13;Amazonas;1303809;São Gabriel da Cachoeira;1300939;1310749;1;Aldeia Indígena Urumutu Lago;130380905000225;Rural;8;5;130380900188;Aldeia Indígena Urumutu Lago 1;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;3192;2;50351;1;1;1.335926694;-68.69535742
13;Amazonas;1304237;Tonantins;1300940;1311122;1;Aldeia Indígena Bico da Chaleira;130423705000050;Rural;5;5;130423700016;Aldeia Indígena São Sebastião;50077;42001;São Sebastião;Regularizada;30202001857;Alto Solimões;2685;1;50872;1;1;-2.754530722;-67.59625147
13;Amazonas;1300300;Autazes;1300941;1312095;1;Aldeia Indígena Miguel;130030005000137;Rural;8;5;130030000127;Aldeia Indígena TI Miguel;50049;29101;Miguel/Josefa;Regularizada;30202001871;Manaus;2452;1;;;1;-3.78983;-59.15221667
13;Amazonas;1303809;São Gabriel da Cachoeira;1300942;1311476;1;Aldeia Indígena Panã Panã / Makaloanaa (Rio Içana);130380905000194;Rural;5;5;130380900151;Aldeia Indígena Pana Pana / Makaloanaa;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;2431;2;;;1;1.679475944;-69.15687394
13;Amazonas;1300805;Borba;1300943;1310049;1;Aldeia Indígena Fé em Deus;130080505000104;Rural;8;5;130080500032;Aldeia Indígena Fé em Deus;8036;10801;Cunhã-Sapucaia;Regularizada;30202001871;Manaus;2512;1;47131;1;1;-4.500292833;-60.20562472
13;Amazonas;1303205;Novo Airão;1300946;1312515;1;Aldeia Indígena Samaúma;130320505000066;Rural;8;5;130320500007;Aldeia Indígena Samauma;3182;49501;Waimiri-Atroari;Regularizada;30202001871;Manaus;4986;1;49963;2;1;-1.690905806;-60.99018078
13;Amazonas;1300060;Amaturá;1300948;1310174;1;Aldeia Indígena Santo Inácio;130006005000025;Rural;8;5;130006000005;Aldeia Indígena Santo Inácio;9369;49301;Vui-Uata-In;Regularizada;30202001857;Alto Solimões;2721;1;47855;1;1;-3.445639944;-68.21237083
13;Amazonas;1302900;Maués;1300949;1311146;1;Comunidade Indígena Boa Vida;130290015000079;Rural;8;5;130290000072;Aldeia Indígena Boa Vida;8524;2001;Andirá-Marau;Regularizada;30202001871;Manaus;2560;2;50378;1;1;-3.897013333;-57.151955
13;Amazonas;1302900;Maués;1300950;1311620;1;Aldeia Indígena Santa Fé;130290015000028;Rural;8;5;130290000019;Aldeia Indígena Santa Fé;8524;2001;Andirá-Marau;Regularizada;30202001871;Manaus;2741;2;47919;1;1;-3.734209778;-57.20778842
13;Amazonas;1300508;Barreirinha;1300952;1311253;1;Aldeia Indígena Nova Sateré 2;130050810000066;Rural;8;5;130050800262;Aldeia Indígena Aldeia Bom Samaritano;8524;2001;Andirá-Marau;Regularizada;30202001871;Manaus;;;;;1;-3.347521528;-56.98003244
13;Amazonas;1302900;Maués;1300953;1312451;1;Aldeia Indígena Santo Anjo;130290015000030;Rural;8;5;130290000020;Aldeia Indígena Santo Ângelo;8524;2001;Andirá-Marau;Regularizada;30202001871;Manaus;5018;1;47922;1;1;-3.664635;-56.99547167
13;Amazonas;1303205;Novo Airão;1300954;1310892;1;Aldeia Indígena Pardo;130320505000069;Rural;8;5;130320500013;Aldeia Indígena Pardo;3182;49501;Waimiri-Atroari;Regularizada;30202001871;Manaus;4984;1;49963;2;1;-1.683699111;-60.64695294
13;Amazonas;1302504;Manacapuru;1300955;1311432;1;Aldeia Indígena Fortaleza do Patauá;130250405000181;Rural;8;5;130250400069;Aldeia Indígena Fortaleza do Patauá;50029;13001;Fortaleza do Patauá;Regularizada;30202001871;Manaus;2469;2;48596;1;1;-3.158346361;-60.73922261
13;Amazonas;1302702;Manicoré;1300956;1310693;1;Aldeia Indígena Marmelos;130270205000166;Rural;8;5;130270200082;Aldeia Indígena Marmelos;8460;44801;Tenharim Marmelos;Regularizada;30202001864;Madeira;4982;2;49963;2;1;-7.960402111;-62.047178
13;Amazonas;1303809;São Gabriel da Cachoeira;1300957;1311376;1;Comunidade Indígena Jandú Cachoeira;130380905000199;Rural;5;5;130380900050;Aldeia Indígena Jandu Cachoeira;50017;1101;Alto Rio Negro;Regularizada;30202001885;Rio Negro;2749;2;50672;1;1;1.506537194;-68.71139136
